smiles,logP,logP_class,image_path
Cc1cccc(C)c1NS(=O)(=O)c1ccc2c(c1)oc(=O)n2C,2.54914,3,E:\IITB\SEM8\ME793\Drug Discovery\images\images_3236.png
CC1(C)CSC[C@H](N(CCC(=O)[O-])c2ccccc2)C1,2.1647,2,E:\IITB\SEM8\ME793\Drug Discovery\images\images_3237.png
Cn1ncc2c1CCC[C@@H]2NC(=O)c1c[nH]nc1-c1ccccc1Cl,3.2710000000000004,4,E:\IITB\SEM8\ME793\Drug Discovery\images\images_3238.png
COc1ccc(NC(=O)CN2C(=O)N[C@@](C)(c3ccccc3Cl)C2=O)c(OC)c1,2.7629,3,E:\IITB\SEM8\ME793\Drug Discovery\images\images_3239.png
COc1cc(CN2CCC[C@H](c3nncn3C)C2)c(Br)cc1O,2.6714,3,E:\IITB\SEM8\ME793\Drug Discovery\images\images_3240.png
COC(=O)[C@H]1CCCC[C@H]1NS(=O)(=O)c1cnc(Cl)c(C)c1,2.05352,2,E:\IITB\SEM8\ME793\Drug Discovery\images\images_3241.png
CC[C@](C)([C@H]([NH3+])CCc1ccc2c(c1)CCO2)N(C)C,1.8949,2,E:\IITB\SEM8\ME793\Drug Discovery\images\images_3242.png
CCCc1nn(C)c2c1NCC1(CCC(C)CC1)N2,3.1589,4,E:\IITB\SEM8\ME793\Drug Discovery\images\images_3243.png
COCCNC(=O)[C@H]1CC[C@H](C)N(C(=O)c2cccc(N(C)C)c2)C1,1.7559,2,E:\IITB\SEM8\ME793\Drug Discovery\images\images_3244.png
Cc1noc(C)c1C(=O)N1CCN(C(=O)c2c(C)noc2C)[C@H](C)C1,1.88298,2,E:\IITB\SEM8\ME793\Drug Discovery\images\images_3245.png
C[C@H]1CCC[C@@H]([NH+]2CCC(NCc3cccc(OCC(F)F)n3)CC2)C1,2.4411,3,E:\IITB\SEM8\ME793\Drug Discovery\images\images_3246.png
C[NH+]1[C@H]2CC[C@@H]1CN(C(=O)c1ccc(-c3ccccc3)[nH]1)CC2,1.5733,2,E:\IITB\SEM8\ME793\Drug Discovery\images\images_3247.png
CC[C@H](C(=O)N1CCC(OCc2ccccc2C)CC1)c1c(C)noc1C,4.30126,5,E:\IITB\SEM8\ME793\Drug Discovery\images\images_3248.png
CCCNC(=S)NCc1ccc(F)cc1,2.1998,2,E:\IITB\SEM8\ME793\Drug Discovery\images\images_3249.png
O=C(N[C@H](c1ccccc1)c1ccc(Br)cc1F)C1CCN(c2ncccn2)CC1,4.5004,5,E:\IITB\SEM8\ME793\Drug Discovery\images\images_3250.png
O=C(NCc1nc2ccccc2s1)c1nc[nH]n1,1.3444,2,E:\IITB\SEM8\ME793\Drug Discovery\images\images_3251.png
c1nnn(C23C[C@H]4C[C@H](CC(c5nc6c7cn[nH]c7ncn6n5)(C4)C2)C3)n1,1.2342,1,E:\IITB\SEM8\ME793\Drug Discovery\images\images_3252.png
COc1ccc(OC)c(CNC(=O)[C@H]2CCCN(c3nccc(C)n3)C2)c1,2.33502,3,E:\IITB\SEM8\ME793\Drug Discovery\images\images_3253.png
NC(=O)N1CCC[C@@H](C(=O)Nc2ccnn2Cc2ccc(Cl)cc2)C1,2.314,3,E:\IITB\SEM8\ME793\Drug Discovery\images\images_3254.png
CC[NH+]1CCC[C@H]1CN(C)S(=O)(=O)c1cnccc1Cl,0.4227,1,E:\IITB\SEM8\ME793\Drug Discovery\images\images_3255.png
CC[C@](C)(NC(=O)N[C@@H]1C[C@@H]1C)C(=O)[O-],-0.3874,1,E:\IITB\SEM8\ME793\Drug Discovery\images\images_3256.png
C/C(=N/[n+]1c(-c2ccc(Cl)cc2)csc1NC(C)C)c1ccc2c(c1)OCO2,5.1773,5,E:\IITB\SEM8\ME793\Drug Discovery\images\images_3257.png
CCC[NH2+][C@@H](Cc1c(C)cc(C)cc1C)[C@@H](C)OC,2.53126,3,E:\IITB\SEM8\ME793\Drug Discovery\images\images_3258.png
O=S(=O)(NCc1ccc(Cn2cncn2)cc1)c1ccccc1,1.8049,2,E:\IITB\SEM8\ME793\Drug Discovery\images\images_3259.png
Cc1cc(C)c(NC(=O)N(C)[C@@H](C)c2ccccc2F)c(Cl)n1,4.71584,5,E:\IITB\SEM8\ME793\Drug Discovery\images\images_3260.png
O=C(NCc1ccncc1)N(Cc1ccc(O)cc1)CC1CC1,2.909,3,E:\IITB\SEM8\ME793\Drug Discovery\images\images_3261.png
CCC[NH+](Cc1cn2ccccc2n1)CC1CC[NH2+]CC1,0.1026,1,E:\IITB\SEM8\ME793\Drug Discovery\images\images_3262.png
O=C(CCCn1ccnn1)Oc1ccc(C(=O)N2CCCC2)cc1,1.8999,2,E:\IITB\SEM8\ME793\Drug Discovery\images\images_3263.png
CCCCNC(=O)Cn1cccc1-c1nc(-c2ccc(Cl)cc2)no1,3.7748,5,E:\IITB\SEM8\ME793\Drug Discovery\images\images_3264.png
C[C@@H](NC(=O)c1ccc(C(C)(C)C)cc1)C(=O)Nc1nc(C[NH+]2CCCCC2)cs1,2.7664,3,E:\IITB\SEM8\ME793\Drug Discovery\images\images_3265.png
CO[C@@H]1CCCC[C@@H]1Nc1cc(C#N)nc2ccccc12,3.4759800000000003,4,E:\IITB\SEM8\ME793\Drug Discovery\images\images_3266.png
COC(=O)c1ccc(C)c(NC(=O)c2sccc2-c2ccccc2)c1,4.76242,5,E:\IITB\SEM8\ME793\Drug Discovery\images\images_3267.png
CN(C)c1ccc([C@@H](CNC(=O)C(=O)NC2CCCCCC2)N2CC[NH+](C)CC2)cc1,0.5792,1,E:\IITB\SEM8\ME793\Drug Discovery\images\images_3268.png
Cc1nc(CCNC(=O)[C@@H]2NCCc3[nH]c[nH+]c32)nc2c1CCCC2,0.35172,1,E:\IITB\SEM8\ME793\Drug Discovery\images\images_3269.png
CCOC(=O)c1csc(N(C)C(=O)c2cccc(Cl)c2Cl)n1,3.9032,5,E:\IITB\SEM8\ME793\Drug Discovery\images\images_3270.png
Cc1nc(NC(=S)NC(=O)CC23CC4CC(CC(C4)C2)C3)ccc1Br,4.572019999999998,5,E:\IITB\SEM8\ME793\Drug Discovery\images\images_3271.png
COc1ccc(S[C@H](C)C(=O)N[C@H](C#N)CC(C)C)cc1,3.23028,4,E:\IITB\SEM8\ME793\Drug Discovery\images\images_3272.png
C[C@H](C[C@@H](O)c1ccco1)NC(=O)c1cc(F)c(F)cc1F,2.9389,3,E:\IITB\SEM8\ME793\Drug Discovery\images\images_3273.png
C[C@@H](CC(=O)Nc1ccccc1SC(F)F)NC(=O)c1ccccc1,4.1484,5,E:\IITB\SEM8\ME793\Drug Discovery\images\images_3274.png
Cc1cc(C(=O)CN2CCC[C@@H](C(=O)NCC3CC3)C2)c(C)n1C1CC1,2.8607400000000003,3,E:\IITB\SEM8\ME793\Drug Discovery\images\images_3275.png
COc1ccc(Oc2c[nH]nc2-c2ccc(O)cc2O)cc1,3.2888,4,E:\IITB\SEM8\ME793\Drug Discovery\images\images_3276.png
COCCC(=O)N[C@@H](C)c1nnc2n1CCN(Cc1ccc(C)cc1C)CC2,2.1669400000000003,2,E:\IITB\SEM8\ME793\Drug Discovery\images\images_3277.png
C=CCNC(=O)C(=O)NC[C@H](c1cccn1C)[NH+]1CCc2ccccc2C1,0.1258,1,E:\IITB\SEM8\ME793\Drug Discovery\images\images_3278.png
CC[C@@H](Oc1c(C)cc(Br)cc1[N+](=O)[O-])C(=O)NN,1.81302,2,E:\IITB\SEM8\ME793\Drug Discovery\images\images_3279.png
C[C@@H](C(=O)Nc1nccs1)[NH+]1CCC(OC[C@H]2CCCO2)CC1,0.713,1,E:\IITB\SEM8\ME793\Drug Discovery\images\images_3280.png
CC[C@H](C#N)[C@H](O)c1cccc(F)c1,2.40888,3,E:\IITB\SEM8\ME793\Drug Discovery\images\images_3281.png
CC(C)NC(=O)C1CC[NH+](Cc2ccc(Oc3cc(F)cc(F)c3)cc2)CC1,3.0766,4,E:\IITB\SEM8\ME793\Drug Discovery\images\images_3282.png
CC(C)CC[C@](C)(O)CNC(=O)N[C@@H]1CCc2cc(F)ccc21,3.2994,4,E:\IITB\SEM8\ME793\Drug Discovery\images\images_3283.png
C[C@H](Sc1nnc(-c2cccc(Br)c2)o1)C(=O)N[C@H]1CCCc2ccccc21,5.1735,5,E:\IITB\SEM8\ME793\Drug Discovery\images\images_3284.png
C[C@H]1C[C@@H]1C(=O)Nc1ccc(/C([O-])=N/S(=O)(=O)c2ccc(Cl)cc2F)cc1,2.5694,3,E:\IITB\SEM8\ME793\Drug Discovery\images\images_3285.png
CNS(=O)(=O)c1cccc(NC(=O)N[C@H]2CCCc3occc32)c1C,2.69522,3,E:\IITB\SEM8\ME793\Drug Discovery\images\images_3286.png
CC1CC[NH+](CCNC(=O)NC[C@@H]2CC[C@@H](C(=O)N(C)C)O2)CC1,-0.7638,1,E:\IITB\SEM8\ME793\Drug Discovery\images\images_3287.png
O=C(Nc1cnc2ccccc2c1)C(=O)N[C@@H]1C[C@@H]1C1CCCCC1,3.2583,4,E:\IITB\SEM8\ME793\Drug Discovery\images\images_3288.png
CCC(CC)CNc1cc(OC)ccc1F,3.6824,4,E:\IITB\SEM8\ME793\Drug Discovery\images\images_3289.png
CC(C)[C@@H]1CCC(=O)[C@@H](C[C@H](O)C(F)(F)F)C1,2.9411,3,E:\IITB\SEM8\ME793\Drug Discovery\images\images_3290.png
C=C(C)[C@H]1CC=C(C)/C(=N/Nc2ccc(S(=O)(=O)N3CC[NH+](C)CC3)cn2)C1,1.3009,2,E:\IITB\SEM8\ME793\Drug Discovery\images\images_3291.png
C[C@@H]1C[C@H]1NC(=O)NCCC[NH+](C)CC(F)(F)F,0.1611,1,E:\IITB\SEM8\ME793\Drug Discovery\images\images_3292.png
C[C@@H](NC(=O)C(=O)Nc1cnc(-c2ccccc2)s1)[C@@H]1CCCO1,2.4323,3,E:\IITB\SEM8\ME793\Drug Discovery\images\images_3293.png
Nc1cccc(-c2nc(CCNc3cccc(C(F)(F)F)c3)n[nH]2)c1,3.7273,5,E:\IITB\SEM8\ME793\Drug Discovery\images\images_3294.png
CC(C)[NH+]1CCCN(CN2C(=O)[C@H]3CCC[C@H]32)CC1,-0.0462,1,E:\IITB\SEM8\ME793\Drug Discovery\images\images_3295.png
COC(=O)c1ncccc1N1CC[C@H](C)[C@@H](O)C1,1.0753,1,E:\IITB\SEM8\ME793\Drug Discovery\images\images_3296.png
CCc1ccccc1NC(=O)C[C@@H]1[NH2+][C@@H]2CCCC[C@@H]2NC1=O,0.9506,1,E:\IITB\SEM8\ME793\Drug Discovery\images\images_3297.png
CCNC(=O)CSc1nnc(N2CCC(C)CC2)n1Cc1ccco1,2.3839,3,E:\IITB\SEM8\ME793\Drug Discovery\images\images_3298.png
O=C(Nc1c(C(=O)N2CCOCC2)cnn1-c1ccccc1)c1cccs1,2.6585,3,E:\IITB\SEM8\ME793\Drug Discovery\images\images_3299.png
NC(=O)CCCOC(=O)[C@H]1C[C@@H]1c1ccc(Cl)c(Cl)c1,2.9056,3,E:\IITB\SEM8\ME793\Drug Discovery\images\images_3300.png
CC(C)N(Cc1ccc([N+](=O)[O-])cc1)Cn1nccc1-c1ccncc1,3.7214,5,E:\IITB\SEM8\ME793\Drug Discovery\images\images_3301.png
CC[C@@H](C)[NH+](CC(=O)N1CCCC[C@@H]1C)CC(=O)N1CCCC[C@@H]1C,1.4718,2,E:\IITB\SEM8\ME793\Drug Discovery\images\images_3302.png
O=C(CCc1ccccc1Cl)Nc1ccc(Br)cc1,4.6738,5,E:\IITB\SEM8\ME793\Drug Discovery\images\images_3303.png
Cc1ccc(-c2ccc(=O)[nH]n2)cc1S(=O)(=O)N(C)c1ccccc1,2.57042,3,E:\IITB\SEM8\ME793\Drug Discovery\images\images_3304.png
CCOc1ccc(CC(=O)N(CC)c2ccccc2)cc1,3.6809,4,E:\IITB\SEM8\ME793\Drug Discovery\images\images_3305.png
[NH3+][C@@H](Cc1nc(-c2ccccc2)cs1)[C@H]1CCCO1,2.1421,2,E:\IITB\SEM8\ME793\Drug Discovery\images\images_3306.png
Cc1cc2n(CC[NH+]3CCCCC3)c3ccccc3n2n1,1.66622,2,E:\IITB\SEM8\ME793\Drug Discovery\images\images_3307.png
CC[C@H](C)[C@H](C)N1C(=O)[C@@H]2CCCCN2C(=O)[C@H]1CC,2.4229,3,E:\IITB\SEM8\ME793\Drug Discovery\images\images_3308.png
CC(=O)Nc1ccc(C)cc1NCC(=O)NCC1CCCCC1,3.06182,4,E:\IITB\SEM8\ME793\Drug Discovery\images\images_3309.png
COc1ccc(F)cc1C[NH+]1CCN(CC(=O)Nc2sccc2C#N)CC1,1.10668,1,E:\IITB\SEM8\ME793\Drug Discovery\images\images_3310.png
CC[C@@H](C#N)OC(=O)[C@@H](C)NC(=O)C1CCC1,1.13658,1,E:\IITB\SEM8\ME793\Drug Discovery\images\images_3311.png
COc1cc(C(=O)Nc2nn(C)c3nc4c(C)cccc4cc23)cc(OC)c1OC,3.70802,5,E:\IITB\SEM8\ME793\Drug Discovery\images\images_3312.png
C/C=C/Cn1c(=O)c2c(nc3n2CCN3c2cc(OC)ccc2OC)n(C)c1=O,1.6417,2,E:\IITB\SEM8\ME793\Drug Discovery\images\images_3313.png
NC(=O)[C@@H]1COCCN1Cc1ccc(F)cc1Cl,1.1652,1,E:\IITB\SEM8\ME793\Drug Discovery\images\images_3314.png
COC[C@H]1CCC[NH+](Cc2c[nH]nc2-c2cccc(Cl)c2)C1,2.1714,2,E:\IITB\SEM8\ME793\Drug Discovery\images\images_3315.png
Cc1ccnc(-c2ccc(NCc3ccc(F)cc3F)cc2)n1,4.34232,5,E:\IITB\SEM8\ME793\Drug Discovery\images\images_3316.png
CCC[NH2+]Cc1ccccc1OCC1CC1,1.9488,2,E:\IITB\SEM8\ME793\Drug Discovery\images\images_3317.png
CC(C)CN(c1ncc(Br)cc1C[NH3+])C1CCCC1,2.991,4,E:\IITB\SEM8\ME793\Drug Discovery\images\images_3318.png
C[C@@H](Oc1ccc(Cl)cc1Cl)C(=O)NN1C(=O)c2ccccc2C1=O,3.0881,4,E:\IITB\SEM8\ME793\Drug Discovery\images\images_3319.png
COc1cccc([C@@H](Nc2ccc3nnnn3n2)c2[nH+]ccn2C)c1,0.882,1,E:\IITB\SEM8\ME793\Drug Discovery\images\images_3320.png
Cc1ccc(NC(=O)/C(=C/c2cccc([N+](=O)[O-])c2)NC(=O)c2ccccc2F)cc1,4.451919999999999,5,E:\IITB\SEM8\ME793\Drug Discovery\images\images_3321.png
CC(C)[NH+](CC[NH+]1CCCCC1)C[C@@H](C)O,-1.2707,1,E:\IITB\SEM8\ME793\Drug Discovery\images\images_3322.png
CC(=O)Nc1c(C)cc([N-]S(=O)(=O)c2cnc(Cl)c(C)c2)cc1C,4.01276,5,E:\IITB\SEM8\ME793\Drug Discovery\images\images_3323.png
CCN[C@]1(C(=O)OC)CC[C@@H]([NH+]2CCC[C@@H](CC)CC2)C1,1.1552,1,E:\IITB\SEM8\ME793\Drug Discovery\images\images_3324.png
CS(=O)(=O)c1ccc(NC(=O)OCCO)cc1,0.6309,1,E:\IITB\SEM8\ME793\Drug Discovery\images\images_3325.png
C[C@@H]([C@H](C)c1ccc(Cl)cc1)N(C)C(=O)c1cc(C#N)cn1C,3.81438,5,E:\IITB\SEM8\ME793\Drug Discovery\images\images_3326.png
C/C(=N\Nc1ncnc2sc(C)c(C)c12)c1cccc(N)c1,3.72644,5,E:\IITB\SEM8\ME793\Drug Discovery\images\images_3327.png
CCOc1ccc(CN2CCOC[C@@H]2CC)cc1OC,2.7047,3,E:\IITB\SEM8\ME793\Drug Discovery\images\images_3328.png
COC(=O)CCN1C(=O)/C(=C\c2cccc(OC(C)C)c2)SC1=S,3.2381,4,E:\IITB\SEM8\ME793\Drug Discovery\images\images_3329.png
CC(C)(C)C(=O)NNC(=O)CSCc1ccc(Cl)cc1,2.7667,3,E:\IITB\SEM8\ME793\Drug Discovery\images\images_3330.png
CC(C)CCCNC(=O)OCCO,1.1411,1,E:\IITB\SEM8\ME793\Drug Discovery\images\images_3331.png
C[C@H](CC(=O)NC1CCCC1)NC(=O)C1CCCCC1,2.5203,3,E:\IITB\SEM8\ME793\Drug Discovery\images\images_3332.png
COc1ccccc1Oc1ncnc(N2CC[NH+](C)CC2)c1[N+](=O)[O-],0.5204,1,E:\IITB\SEM8\ME793\Drug Discovery\images\images_3333.png
COc1ccc(Cl)cc1C(=O)NC[C@@](C)(O)c1ccc(F)cc1,3.1252,4,E:\IITB\SEM8\ME793\Drug Discovery\images\images_3334.png
COC(=O)Cn1/c(=N/C(=O)COc2ccccc2)sc2cc(S(C)(=O)=O)ccc21,1.7856,2,E:\IITB\SEM8\ME793\Drug Discovery\images\images_3335.png
C[C@H]1C[C@@H]1c1nc(-c2ccccc2)c(CC(=O)[O-])s1,2.2259,2,E:\IITB\SEM8\ME793\Drug Discovery\images\images_3336.png
CC[NH2+][C@@H]1[C@@H](Sc2ccccc2)CCCC1(C)C,3.3093,4,E:\IITB\SEM8\ME793\Drug Discovery\images\images_3337.png
CC[C@H]1Oc2cc(C)ccc2[C@@H]1[NH2+]C,1.40032,2,E:\IITB\SEM8\ME793\Drug Discovery\images\images_3338.png
Cc1cccc([C@H]2CCCN2C(=O)c2cnc3ccc(C)cn3c2=O)c1,3.28864,4,E:\IITB\SEM8\ME793\Drug Discovery\images\images_3339.png
CC[C@H](C)[NH2+]C[C@@H]1CC[C@H](C(=O)[O-])O1,-1.3542,1,E:\IITB\SEM8\ME793\Drug Discovery\images\images_3340.png
Cc1c[nH]c(C[NH+]2CC[C@]3(CCCN(Cc4ccccc4F)C3=O)C2)n1,1.45482,2,E:\IITB\SEM8\ME793\Drug Discovery\images\images_3341.png
CCN(CCC#N)C(=O)c1c(O)cc(F)cc1F,2.04618,2,E:\IITB\SEM8\ME793\Drug Discovery\images\images_3342.png
C=C(Cl)CN1CCN(c2ccccc2O)CC1,2.2667,3,E:\IITB\SEM8\ME793\Drug Discovery\images\images_3343.png
Cc1cc(Br)c(O)c(C(=O)Nc2cnn(C(C)C)c2)c1,3.49282,4,E:\IITB\SEM8\ME793\Drug Discovery\images\images_3344.png
CC(=O)O[C@@H]1CC[C@@]2(C)[C@@H](CC[C@@H]3[C@@H]2CC[C@@]2(C)C(=O)CC[C@@H]32)C1,4.5299,5,E:\IITB\SEM8\ME793\Drug Discovery\images\images_3345.png
CNc1cc(C)[nH+]c(N2CCC[C@@]3(CCC(=O)N(CCCOC)C3)C2)n1,1.49132,2,E:\IITB\SEM8\ME793\Drug Discovery\images\images_3346.png
C[NH+](C)CCN(Cc1cccs1)C(=O)NCc1cccnc1,0.9994,1,E:\IITB\SEM8\ME793\Drug Discovery\images\images_3347.png
C[C@H](C(=O)Nc1c(-c2cccs2)nc2ccccn12)n1cncn1,2.854,3,E:\IITB\SEM8\ME793\Drug Discovery\images\images_3348.png
Cc1[nH+]ccn1CCCC(=O)N[C@@H](C)c1csc(C(C)C)n1,2.84812,3,E:\IITB\SEM8\ME793\Drug Discovery\images\images_3349.png
CC[C@H](C)N(C)C(=O)CN1C(=O)NC(C)(C)C1=O,0.5737,1,E:\IITB\SEM8\ME793\Drug Discovery\images\images_3350.png
CCN1C(=O)[C@H](CC(=O)NC[C@H]2CCCO2)Sc2ncccc21,1.5941,2,E:\IITB\SEM8\ME793\Drug Discovery\images\images_3351.png
C[C@@H](C(=O)NC(=O)NC12CC3CC(CC(C3)C1)C2)[NH+]1CCC(C(N)=O)CC1,-0.0503,1,E:\IITB\SEM8\ME793\Drug Discovery\images\images_3352.png
CC1(C)C[C@@](O)([C@H]2CCOC3(CCSCC3)C2)CCO1,2.9989,4,E:\IITB\SEM8\ME793\Drug Discovery\images\images_3353.png
Brc1ccc(Cn2c([C@@H]3CCCO3)nc3ccccc32)cc1,4.6986,5,E:\IITB\SEM8\ME793\Drug Discovery\images\images_3354.png
CC(=O)N(C(C)=O)c1ccc(C(C)(C)c2ccc(N(C(C)=O)C(C)=O)cc2)cc1,3.8113,5,E:\IITB\SEM8\ME793\Drug Discovery\images\images_3355.png
CC(C)(C)C[C@H]1CCCN1C(=O)NCCCOC1CCOCC1,3.1823,4,E:\IITB\SEM8\ME793\Drug Discovery\images\images_3356.png
CSC[C@@H]1CCN(c2nccc(OCc3ccccc3)n2)C1,3.2449,4,E:\IITB\SEM8\ME793\Drug Discovery\images\images_3357.png
O=C(NCc1cc(-c2cc3ccccc3o2)on1)c1ccc2[nH]cnc2c1,3.8941,5,E:\IITB\SEM8\ME793\Drug Discovery\images\images_3358.png
FC(F)(F)Oc1ccccc1NCc1ccccc1N1CCOCC1,4.0339,5,E:\IITB\SEM8\ME793\Drug Discovery\images\images_3359.png
O=C(NC[C@H]1CCCO1)c1ccccc1NC(=O)C1CC[NH+](Cc2ccccc2)CC1,2.029,2,E:\IITB\SEM8\ME793\Drug Discovery\images\images_3360.png
COc1cc(/C=N/Nc2cnn(-c3ccccc3)c(=O)c2Cl)ccc1O,3.0461,4,E:\IITB\SEM8\ME793\Drug Discovery\images\images_3361.png
COc1ccc(OC)c(CNC(=O)c2cnn(-c3ccccc3)c2)c1,2.8195,3,E:\IITB\SEM8\ME793\Drug Discovery\images\images_3362.png
CC(C)(O)/C=C/c1cccc2c1NCC2,2.4387,3,E:\IITB\SEM8\ME793\Drug Discovery\images\images_3363.png
CC[C@@H](NC(=O)N1CCC(OCc2ccccc2F)CC1)c1c(C)noc1C,4.2724400000000005,5,E:\IITB\SEM8\ME793\Drug Discovery\images\images_3364.png
CCOc1ccc([C@H](C)NC(=O)[C@H](NC(C)=O)C(C)C)cc1,2.4232,3,E:\IITB\SEM8\ME793\Drug Discovery\images\images_3365.png
O=C1c2ccccc2C(=O)c2cc(C3=[N+]([O-])c4ccccc4C3=O)ccc21,3.2894,4,E:\IITB\SEM8\ME793\Drug Discovery\images\images_3366.png
Cc1nnc(-c2cccc(C(=O)NC[C@H]3C[C@@H]3c3ccccc3)c2)o1,3.57852,4,E:\IITB\SEM8\ME793\Drug Discovery\images\images_3367.png
C[C@H]1CC[C@@H](C)C[NH+]1[C@@H](C[NH3+])c1ccc(C2CC2)cc1,1.5503,2,E:\IITB\SEM8\ME793\Drug Discovery\images\images_3368.png
Cc1ccc(CNC(=O)C[NH+](C)CCO)cc1F,-0.74268,1,E:\IITB\SEM8\ME793\Drug Discovery\images\images_3369.png
Fc1cc(F)cc(Oc2ncc(Cl)cc2F)c1,3.9446,5,E:\IITB\SEM8\ME793\Drug Discovery\images\images_3370.png
COc1ccccc1CN1C[C@H](c2[nH]cc(-c3cccc(C)c3)[nH+]2)CC1=O,3.32892,4,E:\IITB\SEM8\ME793\Drug Discovery\images\images_3371.png
NC1=[NH+]C[C@H](c2ccc(F)cc2)N1c1ccc(Cl)cc1,1.4357,2,E:\IITB\SEM8\ME793\Drug Discovery\images\images_3372.png
CN1C[C@H]2CC[C@@H](CC1=O)N2C(=O)CN1C(=O)CNC1=O,-1.2401,1,E:\IITB\SEM8\ME793\Drug Discovery\images\images_3373.png
O=C(c1cn(-c2ccccc2)nn1)N1CC=C(c2ccccc2Cl)CC1,3.8502,5,E:\IITB\SEM8\ME793\Drug Discovery\images\images_3374.png
C[C@@H]([C@@H](C)S(C)(=O)=O)N(C)Cc1cnc(C2CC2)s1,2.2739,3,E:\IITB\SEM8\ME793\Drug Discovery\images\images_3375.png
Cc1ccc(CNc2nccs2)cc1[N+](=O)[O-],2.97182,4,E:\IITB\SEM8\ME793\Drug Discovery\images\images_3376.png
Cc1cccc(NC(=S)N(C)Cc2ccccc2)c1,3.82382,5,E:\IITB\SEM8\ME793\Drug Discovery\images\images_3377.png
CC1=NC(=O)[C@@H]2C(=N1)NC(=O)C[C@H]2c1cccc(Cl)c1,1.9168,2,E:\IITB\SEM8\ME793\Drug Discovery\images\images_3378.png
CC(C)c1cc(C(=O)NCCC(=O)NCc2ccncc2)n(C)n1,1.3748,2,E:\IITB\SEM8\ME793\Drug Discovery\images\images_3379.png
CC(C)C(=O)/C(C#N)=c1/s/c(=C\c2cnn(C(C)(C)C)c2)c(=O)n1C,1.12648,1,E:\IITB\SEM8\ME793\Drug Discovery\images\images_3380.png
CC[C@H]1CO[C@H](C)CN1CC[C@@H]1CCC[C@@H]1[NH2+]C,1.2377,1,E:\IITB\SEM8\ME793\Drug Discovery\images\images_3381.png
CC(C)C[NH+]1CCC(NC(=O)NCCS(=O)(=O)c2ccccc2)CC1,0.4628,1,E:\IITB\SEM8\ME793\Drug Discovery\images\images_3382.png
O=C1C[C@H](c2nc3ccccc3n2Cc2cccc(Cl)c2)CN1Cc1ccc(F)cc1,5.3932,5,E:\IITB\SEM8\ME793\Drug Discovery\images\images_3383.png
Cn1c(=O)n(Cc2ccccc2F)c(=O)c2c(N3CCN(C(=O)C4CC4)CC3)ccnc21,1.3412,2,E:\IITB\SEM8\ME793\Drug Discovery\images\images_3384.png
COc1ncccc1C(=O)Nc1cccc(F)c1,2.4816,3,E:\IITB\SEM8\ME793\Drug Discovery\images\images_3385.png
C[C@H]1CC(Oc2c(F)cc(CC[NH3+])cc2F)C[C@H](C)C1,2.9527,4,E:\IITB\SEM8\ME793\Drug Discovery\images\images_3386.png
O=C([C@@H]1Cc2ccccc2N1C(=O)c1ccccc1)N1CCN(c2ccccc2F)CC1,3.746,5,E:\IITB\SEM8\ME793\Drug Discovery\images\images_3387.png
C[C@@H]1CCCC[NH+]1CCNC(=O)C1CCN(c2nc3cccnc3n(Cc3ccccc3)c2=O)CC1,1.6297,2,E:\IITB\SEM8\ME793\Drug Discovery\images\images_3388.png
O=C(NCCn1cccc1)NCc1coc(-c2ccccc2)n1,2.6425,3,E:\IITB\SEM8\ME793\Drug Discovery\images\images_3389.png
COc1cc2c(cc1OC)-c1c(c(C(=O)Nc3ccc(C(=O)[O-])cc3)nn1-c1ccc(F)cc1)C2,3.2156,4,E:\IITB\SEM8\ME793\Drug Discovery\images\images_3390.png
O=C(Cn1nc(C(=O)[O-])c2ccccc2c1=O)NCc1ccc(F)cc1,0.2155,1,E:\IITB\SEM8\ME793\Drug Discovery\images\images_3391.png
CCOc1ccc(C(=O)Nc2ccc3[nH]ccc3c2)cc1OCC,4.2176,5,E:\IITB\SEM8\ME793\Drug Discovery\images\images_3392.png
Cc1ccc([C@@H]2C(C(=O)c3ccc(C)o3)=C(O)C(=O)N2C[C@@H]2CCCO2)cc1,3.65374,4,E:\IITB\SEM8\ME793\Drug Discovery\images\images_3393.png
CC(C)N(C)C(=O)C1CCN(C(=O)c2cccc(-n3cccc3)c2)CC1,3.1963,4,E:\IITB\SEM8\ME793\Drug Discovery\images\images_3394.png
CCSCCC(=O)N[C@@H]1c2ccccc2C[C@H]1O,1.9041,2,E:\IITB\SEM8\ME793\Drug Discovery\images\images_3395.png
Cc1ccc(S[C@H]2CC[C@]([NH2+]C3CC3)(C(N)=O)C2)cc1,1.58952,2,E:\IITB\SEM8\ME793\Drug Discovery\images\images_3396.png
CC[C@@H](NC(=O)OC(C)(C)C)C(=O)N1C[C@@H](C)OCC1(C)C,2.3156,3,E:\IITB\SEM8\ME793\Drug Discovery\images\images_3397.png
O=C(CCNC(=O)c1ccsc1)NCc1ccccc1CO,1.6767,2,E:\IITB\SEM8\ME793\Drug Discovery\images\images_3398.png
CC[NH+]1CCC(n2nccc2NC(=O)CCC(F)(F)F)CC1,1.4038,2,E:\IITB\SEM8\ME793\Drug Discovery\images\images_3399.png
CN(C)c1nccc(N2CCN(Cc3ccon3)CC2)n1,0.8528,1,E:\IITB\SEM8\ME793\Drug Discovery\images\images_3400.png
N=Cc1ccc(Sc2ccc(Cl)cc2)cc1,4.48887,5,E:\IITB\SEM8\ME793\Drug Discovery\images\images_3401.png
