smiles,logP,qed,SAS,logP_class,images
C[C@@H]1CCC[C@H](c2noc(-c3ccc(C[NH3+])o3)n2)C1,2.3652,0.921156360853,3.877663547961532,3,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DDFE8E0150>
CC(C)OCC[NH+]1CCC(NC(=O)C(C)(C)c2cccc(F)c2)CC1,1.6918,0.791407520093,3.605740868283666,2,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DDFD39CFD0>
COc1cc(NC(=O)C(=O)N[C@H](C)c2ccc(Cl)c(Cl)c2)cc(OC)c1,3.8265,0.729064062189,2.4948799059951554,5,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DDD87CE210>
N#Cc1ccc(NC(=O)C(=O)N[C@H](Cn2cncn2)c2ccccc2)cc1,1.64598,0.677498415374,2.7381852457751314,2,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DDFD387110>
COc1ccc(CC[NH+]2CCC(NC(=O)c3ccc(F)cc3)CC2)cc1,1.8541,0.8341417376010001,2.943781489463662,2,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DDFD336FD0>
CCNS(=O)(=O)c1cc(N)c(Cl)cc1C,1.52882,0.8046920842309999,2.2018455448394203,2,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DDFD360510>
Cc1oc2ccc(O)cc2c1C(=O)N(C)CCOc1ccccc1,3.59782,0.758858986982,2.1742223967501992,4,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DDFECAF190>
Cc1cc(C)n(-c2ccc(NCCC(=O)N3CCCCCC3)nn2)n1,2.48374,0.902459695845,2.354532005407412,3,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DE57F83910>
CC(C)(C)n1cnnc1SCC(=O)NCc1ccc(Cl)s1,3.1565,0.834539753219,2.7311743896629377,4,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DDFEC69950>
Cc1cnc2c(S(=O)(=O)N(Cc3ccco3)C3CC3)cccc2c1,3.48952,0.696066183001,2.419580315302236,4,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DDFD386550>
[NH3+]Cc1cnn(-c2ccc(Cl)c(F)c2)c1-c1ccccc1,3.0737,0.784295408645,2.6555813127398618,4,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DDFE8A1D90>
Cc1cc(C)cc(C2(CNC(=O)[C@H]3CC(=O)N(C4CC4)C3)CCCC2)c1,3.24234,0.868312622365,2.9915201262418183,4,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DDFE8DD090>
C[NH+]1CCCC[C@@H]1c1ncc2c(n1)CCN(Cc1ccc3c(c1)CC(C)(C)O3)C2,2.4881,0.869284495835,4.267325120363834,3,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DDFEC63DD0>
Cc1cc(C)cc(OCCNC(=O)N2CCC(OC[C@@H]3CCCO3)CC2)c1,3.0518400000000003,0.7347461687219999,2.827043825656787,4,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DDFD2081D0>
CCOC(=O)CS(=O)(=O)C(C)(C)C,0.7628,0.6531833174239999,2.3865738846242106,1,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DE58018610>
CC(C)N(Cc1cccnc1)C(=O)c1cccc(-c2ccoc2)c1,4.3924,0.6703149148950001,2.2464970180368407,5,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DDFE8A3810>
COc1ccccc1-c1nnc(SCC(=O)Nc2ccc(I)cc2C)o1,4.38902,0.398309021525,2.1758962254303977,5,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DDFD21B250>
C[C@]1(CNC(=O)C[C@H]2CCC[C@H]([NH3+])C2)CCCO1,0.8625,0.794502511358,4.385241477332894,1,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DDFD21A510>
Cc1ccc(NNC(=O)N[C@H]2CCCC[C@@H]2OC2CCCC2)n[nH+]1,2.10062,0.7223955917489999,4.172710145689772,2,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DDFE8A1B90>
Cn1cccc1C(=O)N[C@](C)(C(=O)[O-])C(F)(F)F,-0.1742,0.8486596853839999,3.679463312964785,1,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DDFD360E50>
CN(C)c1ccc(NC(=O)COc2ccccc2C(=O)N2CCOCC2)cc1,2.2425,0.830433278308,1.957072160047277,3,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DDFEDA8410>
CCc1ccc(NC(=O)c2sccc2C)cc1,3.87122,0.845318459173,1.7178579279944035,5,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DDD823B310>
Cc1ccc2cccc(OCCn3ccc4nc([O-])c(C#N)cc4c3=O)c2n1,2.2774,0.546094479762,2.861026967739585,3,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DDFD361110>
C[C@@H]1C[NH+]=C(N2CCN(Cc3ccnc(Cl)c3)CC2)S1,0.4245,0.820090577155,3.8280400864699473,1,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DDFE8A0CD0>
COc1ccc2nc(Nc3nnc(-c4cccs4)o3)sc2c1,4.16,0.582052177425,2.381911522867231,5,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DDFE8A03D0>
O=C(CSc1cccc(F)c1)N1CCC2(CC1)OCCO2,2.2833,0.804465331603,2.8354218489807845,3,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DDFD219CD0>
Cc1ncc(CC(=O)N2CCc3c(c(C(=O)[O-])nn3CC3CC3)C2)c(=O)[nH]1,-0.8242799999999999,0.76723616257,3.1598853464534065,1,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DDFD20A090>
CC[C@@H](C)NC(=O)[C@H]1C[C@@H]1c1ccccc1,2.7048,0.8213802954230001,2.7375915402639723,3,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DDFD283150>
CCN(C(=O)C[NH+](C)CC(=O)Nc1ccc(C)cn1)C1CC1,-0.1458799999999999,0.759761885703,3.749935658875346,1,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DDFD252290>
COc1ccc2c(C)cc3nnc(SCC(=O)N4CCCCCC4)n3c2c1,3.69422,0.624444834856,2.31789696775518,5,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DDFE8E1F10>
COc1ccc(N2C[C@@H](/C([O-])=N/c3nc(C(F)(F)F)n[nH]3)CC2=O)cc1,1.2755,0.653689762561,3.6007921757676344,1,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DDFD29CD50>
Cc1cccc(C)c1CC[NH2+][C@H](C)c1c(C)nn(C)c1C,2.52088,0.8989373855130001,3.7068171366956575,3,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DDFEC639D0>
Cc1nc(C)c(S(=O)(=O)N2C[C@H]3CCc4nnc(-c5ccncc5)n4[C@H]3C2)s1,2.2214400000000003,0.6515737407,3.721248705043733,2,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DDFEC68810>
O=S(=O)(Oc1ccc(Cl)nc1)c1c[nH]c2nccc(Cl)c12,3.0324,0.576642063647,2.795417023300488,4,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DDFE8A37D0>
CCC[NH+](CC1CC[NH2+]CC1)[C@@H]1C[C@H](C)CC[C@@H]1C,1.0794,0.7544763780689999,6.0111279238872095,1,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DDFD21BDD0>
CC(=O)Nc1ccc(NC(=O)N2CCc3ccc([N+](=O)[O-])cc3C2)cc1,3.1434,0.643484812127,2.0586138941001213,4,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DDFED93D50>
CC[C@H](C)n1ncc(C(=O)N[C@H](C)c2nc3ccccc3n2C)c1C1CC1,4.1092,0.687884555307,3.293376929911401,5,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DDFD21AB90>
Cn1ccc(NC(=O)C(=O)N2CC[C@@H]3CCCC[C@H]32)n1,1.1497,0.79232592645,3.251984091400038,1,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DDFEDAB590>
CCCc1noc(CN2CCC[C@H](c3nc4ccccc4o3)C2)n1,3.5429,0.697248840434,2.8336812703589978,4,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DDFE8A2A90>
Cc1cc(C)c2c(C(=O)[O-])cc(-c3ccco3)nc2c1,2.47514,0.713747357042,2.6980160701167115,3,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DDFD32EA50>
CCOC(=O)N1CCC[C@H](C(=O)N2CCC[C@H](c3[nH]cc[nH+]3)C2)C1,1.4033,0.916150453359,3.983803370725605,2,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DDFD32ED90>
COCc1nc(C)cc(N(C)[C@@H]2C[C@@](C)(OC)C2(C)C)n1,2.5712200000000003,0.832888144738,4.004508489604449,3,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DDFD21ACD0>
O=S(=O)(c1ccc(Cc2ncc(C(F)(F)F)cc2Cl)s1)N1CCOCC1,3.427,0.7357387015279999,2.6284852586944307,4,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DDFD362D10>
Cc1nc2cc(C(=O)Nc3nc4c(s3)C(=O)CC(C)(C)C4)ccc2n1C,3.74562,0.725690427536,2.5799833356175075,5,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DDFD299C10>
COc1cc(OC)c([C@H]2N=C3C=NN(CC4CC4)[C@H]3N2)cc1Cl,2.4375,0.897999361167,4.190382457023544,3,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DDFD21A050>
CCCN(C)C(=O)c1ccc(F)c(S(=O)(=O)Nc2ccc(OC)cc2)c1,3.1171,0.790397872873,1.99962190549833,4,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DDFD29A550>
CC(C)(C)Cc1nn([C@@H]2CCC[C@@H]2O)c(N)c1Cl,2.7932,0.8639884631739999,3.708655432526832,3,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DDFD3E9910>
CC[C@H](Sc1nc(-c2ccccc2F)n[nH]1)C(=O)NCc1ccccc1,3.7979,0.6019986970269999,2.777866714229173,5,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DDFEC6ABD0>
Cc1ccc(Cn2c3nc4ccccc4nc3c3c(=O)n(C4CCCC4)cnc32)cc1,4.76622,0.411662964844,2.4340298236362106,5,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DDFE809550>
COCCOc1ccc(NC(=O)NCC2CC2)cc1Cl,2.8967,0.7547897832330001,1.9097668942925343,3,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DDFD1FBAD0>
C[C@@H](C(=O)N[C@H]1CC[NH+]2CCCC[C@H]12)c1ccsc1,1.1775,0.8663416682100001,5.067062795682082,1,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DDFEC61790>
C[C@@H](NC(=O)[C@@H]1C=C(c2ccccc2)N=N1)c1ccc2c(c1)OCCO2,3.5105,0.897040798366,3.43114090288117,4,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DDFD218DD0>
CN(C)C(=O)C(C)(C)[NH2+]CC(=O)Nc1ccnn1C1CCCC1,0.3669,0.810986760845,3.3806892235232846,1,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DDFD290190>
CC/C(=C\c1ccccc1OC(F)F)C[NH3+],2.3233,0.825730164945,3.042683790033648,3,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DDFD219C90>
C[C@@H](CCCO)[NH2+][C@@H](C)c1ccc2ccccc2c1,2.6252,0.8182573297869999,3.6570758090337936,3,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DDFEC60510>
CNC(=O)[C@@H](CC(C)C)NC1=NS(=O)(=O)c2ccccc21,0.8858,0.877511443531,2.9183248290033497,1,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DDFE809C50>
CCC[NH2+][C@@H](C1CC1)[C@](C)(CC)N1CCOCC1,1.2393,0.750251686785,4.531851624834526,1,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DDFD283550>
C[C@H]1C[NH+]=C(N2CCN(C(=O)C(=O)NCc3ccc(F)cc3)CC2)S1,-0.8420000000000001,0.7026005619419999,3.573265899728721,1,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DDFE8E3890>
CCc1nc(C)ncc1C(=O)Nc1ccc(C(=O)N(C)C)c(C)c1,2.60994,0.934192933977,2.263475644226704,3,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DDFE80BA10>
C[C@H]1C[C@H](NC(=O)C[C@@H](C)c2ccc(F)cc2)CC[NH+]1Cc1ccccc1,3.0715,0.796537700494,4.119818495314267,4,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DDFD250ED0>
CC(C)c1csc(CNC(=O)NCC2(c3ccc(F)cc3F)CC2)n1,4.0757,0.780561985254,2.648598393367278,5,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DDFD22B450>
C[NH2+]C[C@@H](C)OCc1cccnc1OC,0.1885,0.748794078358,3.897715310602397,1,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DDFE8A21D0>
COC(=O)N1CC[C@@H]([NH2+][C@H](C)c2cc(C)c(C)cc2C)C1,2.07696,0.930518650365,3.9816487585460334,2,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DDFD39F310>
Cc1cc(NC(=O)[C@H]2COc3ccccc3C2)n(C)n1,1.91832,0.912921312477,2.6874690687399463,2,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DDFD219610>
C[C@H]1CCCC[C@@H]1NC(=O)CN1CC[NH2+]CC1,-0.4397,0.729329850634,4.0140234839798685,1,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DDFD3FEA10>
CCC(CC)NC(=O)[C@@H]1CCCN(C(=O)c2cccs2)C1,2.9051,0.90141557456,2.593872636592728,3,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DDFE809290>
CCC[NH2+][C@H](c1ccco1)[C@@H]1CSCCO1,1.4261,0.857375821748,4.797683960606653,2,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DDFD3FDFD0>
C[C@@H](NC(=O)c1ccc(C(N)=S)cc1)c1cccc(OCc2ccccn2)c1,3.7858,0.581469807381,2.4634173463512528,5,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DDFECAFB50>
CCNc1nc(NCCNC(=O)c2ccc(F)cc2)cc(C)[nH+]1,1.61692,0.683654652577,3.0475468735655493,2,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DDFD29EB10>
C[C@H]1CCN(C(=O)N[C@@H](CS(C)(=O)=O)c2ccccc2)C[C@H]1O,1.1846,0.872391435926,3.3104030576696952,1,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DDFD32F910>
CCn1/c(=N/C(=O)c2ccc(C)[nH]c2=O)[nH]c2ccccc21,1.72712,0.760402343767,2.8917985432909763,2,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DDFD39F010>
Cc1cc(C[NH+]2CCC(OCCc3ccccc3)CC2)c(C)o1,2.70304,0.8833441534919999,3.42982932521264,3,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DDFD385DD0>
Cc1nsc(NCC2([NH+]3CCCCC3)CCOCC2)n1,0.8764200000000001,0.879373575791,4.288460775834723,1,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DDFD32E050>
CC(C)c1noc([C@@H](C)SCc2nc(-c3cccs3)no2)n1,4.2989,0.636405838519,3.2523341204138063,5,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DDFD29DF90>
COC[C@@H](C)NC(=O)c1cncn1-c1ccc(F)cc1,1.7761,0.912549143376,2.6489358992778307,2,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DDFD39EB50>
N#C[C@H]1C(=N)C(C#N)(C#N)[C@@H](c2ccc(F)cc2)[C@H]2CSCC=C12,3.40541,0.77906424273,4.260088314370641,4,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DDFD29DD90>
Cn1ncc2c(SCc3nnnn3C3CC3)ncnc21,0.977,0.529497740045,2.739989270192499,1,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DDFD3360D0>
COC(C)(C)c1noc(CCNS(=O)(=O)c2ccccc2)n1,1.4721,0.836434749501,2.4511009107807027,2,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DDFD25F4D0>
CC(C)[C@H](NC(=O)CC(C)(C)C)C(=O)Nc1cn(-c2cncnc2)cn1,2.1778,0.8265252170209999,3.2153050414231057,2,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DDFD26D610>
COc1cc(Br)c(O[C@@H](C)C#N)cc1Br,3.51108,0.829666460509,2.9478696512617386,4,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DDFD3FCBD0>
O=C([O-])CN1CC2(CCC1=O)CC[NH+](Cc1nc3ccccc3[nH]1)CC2,-0.8997,0.778440695492,4.4169873296137885,1,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DDFD39DCD0>
CCS(=O)(=O)c1ccc(N2CCC(N[C@H]3CC(=O)N(c4ccc(F)cc4)C3=O)CC2)cc1,2.5098,0.667497341738,2.8317817363922178,3,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DDFD32D810>
C[C@@H]1CCN(C(=O)CN2CCOCC2)c2ccccc2S1,2.2361,0.8408253659110001,2.7311625803805324,3,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DDFD235450>
CC(=O)Nc1ccc(/C=C2\Cc3c(O)cccc3C2=O)cc1,3.173,0.823798798673,2.2466079725713737,4,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DDFEDED050>
CN(C)c1ncc(CN(CCO)Cc2cccnc2)s1,1.5986,0.8472500706270001,2.5262267265655267,2,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DDFD39ED50>
COCCNC(=O)c1sc2ccccc2c1[C@H]1CCN(C(=O)c2cnc(N)nc2C)C1,2.58782,0.569957368943,3.0846125437525247,3,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DDFD1546D0>
CCOC(=O)CN(C(=O)c1ccc(-c2nc(C)no2)cc1)C1CCCC1,2.99292,0.7313947755339999,2.284045913580085,4,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DDFD3FC8D0>
CCC[NH2+][C@H](Cc1ccc(C)cn1)c1cc(Cl)ccc1F,3.43972,0.851947844152,3.6644337839199768,4,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DDFD3FF9D0>
CC[C@@H](C)n1ccc(COc2c(F)cc(C=O)cc2F)n1,3.5238,0.7478850371619999,3.077952261643304,4,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DDFD335310>
CC(C)(C)OC(=O)N1CC[C@H](CCI)C1,3.0685,0.569954781402,2.8754958051078923,4,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DDFD384190>
Cc1cnc(CNC(=O)c2cccc(-c3ccoc3)c2)s1,3.64152,0.778756867875,2.367164679700771,4,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DDFD3FE310>
CCS[C@H]1CC[C@H](NC(=O)NCc2cc[nH+]c(N3CCO[C@H](C)C3)c2)C1,2.1992,0.797451707226,4.4863445543793015,2,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DDFD3FE050>
C=CCCC[C@@H](C)OC(=O)c1noc2c1CCCC2,3.455,0.43831934988,3.244728937520799,4,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DDFD3370D0>
COc1ccc([C@@H]([NH2+][C@@H](C)c2ccc(F)c(OC)c2)C2CCOCC2)cc1,3.6352,0.783845663514,3.672658688153159,4,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DDFD386390>
CCCC[C@H]1OC[C@@]2(CO)[C@H](C)C=C(C)[C@@H]1[C@H]2C,3.4024,0.7615272814409999,4.991991170891627,4,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DDFECACF90>
COCCN(Cc1ccoc1)C(=O)c1cc(C)ccc1C,3.1852400000000003,0.807239691527,2.2267695656733686,4,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DDFEDEDA10>
CC[C@H](C(=O)Nc1nnc(SCc2cc(=O)n3oc(C)cc3n2)s1)c1ccccc1,3.87202,0.331915006733,3.1912091251244554,5,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DDFECAD2D0>
Cc1ncccc1O[C@@H](C[NH3+])c1ccccc1,1.75202,0.8744862436669999,3.0697872351774973,2,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DDD857D710>
Cc1ncccc1NC(=O)C(=O)NCC[NH+](C)C(C)C,-0.63218,0.6548150977939999,3.717265020156949,1,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DDFD336810>
CC[C@@H](O)C[NH+]1CCCn2nc(CCC(=O)N3CCCC3)cc2C1,-0.0024,0.7912346759990001,4.375741832264067,1,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DE57CAE290>
CCOC(=O)C[C@@H](C)Sc1nc2cc(Cl)ccc2o1,3.915,0.597997250269,2.794333146519348,5,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DDFEC62650>
COc1cc([C@@H]2CCN(Cc3cc4ccccc4[nH]c3=O)c3ccccc3S2)cc(OC)c1OC,5.7976,0.363902703491,3.03188506973306,5,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DDFD3FDB90>
CSC[C@H](C)N(C)C(=O)N[C@@H]1CCCn2c(C)nnc21,1.81432,0.926849337546,3.777647602625655,2,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DDFE8DED10>
COC(=O)C1=C(C)N(C[C@H]2CCCO2)C(=O)/C1=C\c1cccc(Cl)c1,3.1916,0.6011824815869999,2.8965233180850127,4,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DDD857F710>
Cc1[nH+]ccn1CCN1CCN(C(=O)c2c(F)cccc2F)CC1,1.34682,0.855656520877,3.0643142519538187,2,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DDFD335790>
CC(C)(C)C(=O)N[C@H](c1ccc(Cl)cc1)c1cccnc1,3.9867,0.8987387559610001,2.5019522616433054,5,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DE57D5DD50>
COc1ccccc1N1CC[C@H](N[C@@H](C)c2cnc(C)s2)C1=O,2.91622,0.907297480721,3.2183654156034263,3,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DDFD32C950>
COC(=O)CNC(=O)c1cn2ccc(C)cc2n1,0.54552,0.8192994650990001,2.3105335798380686,1,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DDFD32E750>
C[C@H](C[C@@H]1CCCC[NH2+]1)Nc1ccc(F)c(C#N)c1,2.00378,0.876178144202,4.269973244931228,2,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DDFEC60650>
O=S(=O)(c1ccc(F)cc1F)N1CCN(C[C@H](O)C2CC2)CC1,1.042,0.8773958982629999,2.701620865871215,1,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DDFD39CAD0>
CCCn1c(C)cc(/C=C(/C#N)C(=O)Nc2ccccc2C(N)=O)c1C,3.15952,0.609209504241,2.3294021871884727,4,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DDFD337C10>
C[C@H](Sc1ccccn1)C(=O)N(C)CC1CC[NH+](C)CC1,0.9453,0.835112459951,4.0331193119512685,1,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DDFD39EE90>
Cc1cc(C)c(NC(=O)CN2C(=O)N[C@@](C)(c3ccco3)C2=O)c(Cl)c1,2.95554,0.7959339801549999,2.8730768724090208,4,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DDFD336C90>
CCSc1nc2ccccc2c(=O)n1CCc1ccccc1,3.7512,0.516110103217,1.8234695110329096,5,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DDFD2B0510>
CN1C(=O)Cc2cc(NC(=O)/C=C/c3ccco3)ccc21,2.4504,0.8791330050820001,2.345616697355247,3,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DDFEE37D90>
Cc1cccc2sc(Nc3ncnc(NNC(=O)Cc4ccccc4)c3[N+](=O)[O-])nc12,3.73232,0.286694622926,2.4982993820812207,5,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DDFD335BD0>
CC[C@H](C)C[NH+]1CCC(N2CCCC2=O)CC1,0.7022,0.780797342808,4.396590806606069,1,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DDFEE37950>
Cc1nc2ncnn2c(N2CCC(O)(C(F)(F)F)CC2)c1C,1.63474,0.873710635027,3.079587972571371,2,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DE57CAFAD0>
COc1ccccc1CNC(=O)C[C@@H](C)n1ccc(C)n1,2.46762,0.887062939705,2.6088053614949445,3,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DDFEE37390>
CCCc1ccc(OCC(=O)N(C)Cc2cnn(C)c2)cc1,2.41,0.788925089117,2.0480072281545003,3,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DDFEDEF590>
CC[C@@H]([NH2+][C@H](C)CC(=O)Nc1ccc(F)cc1)c1c(C)noc1C,2.86234,0.8115667507690001,3.8071230727626975,3,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DDFD3FF250>
Cc1nc(-c2ccccc2)sc1C(=O)NNC(=O)N[C@@H]1CCC[C@H](C)[C@@H]1C,3.88722,0.6772218422840001,3.2236648971990065,5,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DDFD335B50>
